UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
758,18.0-,Fmle,Pakistan,$39810.000,False,True,job:Waiting staff,uRBAN,TIKTOK,26,17.0.0,7939,Gming,7.0,9695.0.0,7,22.0.0,25.0,87:,Evening,8.0.0,2.0.:,/Boredom,Smrtphone,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,758
759,62.0-,Fmle,xBrazil,$44322.000,False,False,job:teacher,uRBAN,TIKTOK,136,15.0.0,9955,Vlogs,18.0,5803.0.0,5,18.0.0,10.0,51:,Morning,8.0.0,2.0.:,/Entertainment,Smrtphone,Android,8:00 AM,10.0.0,0.0.0,Commuting,Mobile-Data,759
760,30.0-,Other,India,$61869.000,True,True,job:Labor/worker,uRBAN,instagram,177,9.0.0,6177,Gming,22.0,3325.0.0,7,25.0.0,19.0,2:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,760
761,21.0-,Fmle,xPakistan,$52955.000,True,True,job:Students,rURAL,youtube,253,10.0.0,3286,Comedy,14.0,8379.0.0,9,15.0.0,46.0,15:,Night,8.0.0,2.0.:,/Habit,Tablett,iOS,9:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,761
762,18.0-,Mle,xUnited States,$81388.000,True,True,job:students,rURAL,YOUTUBE,85,8.0.0,9778,Entertainment,8.0,1214.0.0,5,7.0.0,45.0,35:,Evening,3.0.0,7.0.:,/Procrastination,Computer,Android,2:00 PM,5.0.0,5.0.0,Athome,Wi-Fi,762
763,57.0-,Fmle,United States,$30207.000,False,True,job:waiting staff,rURAL,FACEBOOK,240,13.0.0,5560,Vlogs,24.0,7556.0.0,2,10.0.0,15.0,36:,Evening,8.0.0,2.0.:,/Boredom,Smrtphone,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,763
764,49.0-,Mle,xVietnam,$87628.000,True,False,job:engineer,rURAL,instagram,213,18.0.0,3564,Life Hacks,20.0,9301.0.0,5,21.0.0,16.0,92:,Night,8.0.0,2.0.:,/Entertainment,Tablett,Android,9:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,764
765,51.0-,Mle,xGermany,$48220.000,False,True,job:teacher,rURAL,YOUTUBE,257,5.0.0,4585,Jokes/Memes,22.0,8722.0.0,8,23.0.0,2.0,39:,Afternoon,9.0.0,1.0.:,/Procrastination,Tablett,Android,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,765
766,45.0-,Mle,Mexico,$94085.000,True,False,job:waiting staff,uRBAN,INSTAGRAM,223,6.0.0,4818,Life Hacks,14.0,9262.0.0,4,20.0.0,29.0,4:,Night,6.0.0,4.0.:,/Habit,Smrtphone,MacOS,9:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,766
767,48.0-,Mle,xIndia,$42031.000,False,True,job:Teacher,uRBAN,YOUTUBE,224,17.0.0,5042,Jokes/Memes,5.0,3136.0.0,2,29.0.0,4.0,64:,Night,3.0.0,7.0.:,/Habit,Computer,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,767
768,25.0-,Mle,Indonesia,$90721.000,True,False,job:Cashier,rURAL,instagram,167,11.0.0,6183,Pranks,9.0,9154.0.0,3,10.0.0,29.0,74:,Afternoon,8.0.0,2.0.:,/Boredom,Computer,Android,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,768
769,56.0-,Mle,xPhilippines,$91312.000,True,True,job:students,rURAL,FACEBOOK,78,16.0.0,8027,ASMR,8.0,6618.0.0,9,13.0.0,31.0,6:,Afternoon,8.0.0,2.0.:,/Habit,Smrtphone,Windows,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,769
770,43.0-,Mle,United States,$79766.000,True,False,job:labor/worker,rURAL,tiktok,94,9.0.0,3245,Jokes/Memes,2.0,5265.0.0,9,15.0.0,17.0,57:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,770
771,51.0-,Fmle,Vietnam,$32449.000,False,True,job:artist,rURAL,FACEBOOK,276,2.0.0,1041,Trends,28.0,7089.0.0,8,23.0.0,10.0,30:,Morning,3.0.0,7.0.:,/Entertainment,Smrtphone,iOS,8:00 AM,5.0.0,5.0.0,Commuting,Mobile-Data,771
772,20.0-,Fmle,xIndia,$76699.000,True,False,job:students,uRBAN,youtube,78,5.0.0,2274,ASMR,16.0,7965.0.0,8,18.0.0,27.0,99:,Night,6.0.0,4.0.:,/Boredom,Smrtphone,Android,9:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,772
773,29.0-,Other,Germany,$66092.000,True,True,job:Students,rURAL,FACEBOOK,108,1.0.0,3630,Vlogs,13.0,9597.0.0,8,23.0.0,41.0,74:,Evening,3.0.0,7.0.:,/Habit,Smrtphone,iOS,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,773
774,18.0-,Fmle,Pakistan,$83671.000,True,False,job:students,rURAL,tiktok_,225,4.0.0,2115,Vlogs,7.0,8708.0.0,8,4.0.0,15.0,96:,Afternoon,6.0.0,4.0.:,/Habit,Computer,MacOS,5:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,774
775,61.0-,Other,xIndia,$30350.000,False,True,job:Students,rURAL,FACEBOOK,170,4.0.0,7365,Jokes/Memes,16.0,6569.0.0,8,20.0.0,44.0,67:,Afternoon,8.0.0,2.0.:,/Entertainment,Smrtphone,Android,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,775
776,22.0-,Mle,xPakistan,$88487.000,True,False,job:Labor/worker,uRBAN,youtube,103,3.0.0,1678,Life Hacks,7.0,1491.0.0,1,17.0.0,31.0,90:,Evening,8.0.0,2.0.:,/Entertainment,Smrtphone,MacOS,2:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,776
777,47.0-,Mle,India,$37622.000,False,True,job:Students,uRBAN,YOUTUBE,183,9.0.0,3095,Jokes/Memes,27.0,5213.0.0,6,28.0.0,21.0,15:,Night,9.0.0,1.0.:,/Habit,Tablett,Android,9:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,777
778,47.0-,Mle,xPhilippines,$90263.000,True,False,job:labor/worker,rURAL,facebook,174,12.0.0,9191,Gming,14.0,4228.0.0,9,3.0.0,41.0,17:,Night,3.0.0,7.0.:,/Procrastination,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,778
779,34.0-,Mle,Japan,$73117.000,True,True,job:waiting staff,rURAL,tiktok,124,10.0.0,5874,Jokes/Memes,14.0,7508.0.0,8,21.0.0,46.0,91:,Night,8.0.0,2.0.:,/Entertainment,Tablett,Android,9:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,779
780,64.0-,Other,Japan,$78394.000,True,False,job:Students,rURAL,FACEBOOK,229,2.0.0,2285,Pranks,12.0,4409.0.0,3,21.0.0,45.0,18:,Evening,8.0.0,2.0.:,/Entertainment,Smrtphone,iOS,2:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,780
781,40.0-,Fmle,xMexico,$43782.000,False,True,job:artist,rURAL,TIKTOK,40,11.0.0,5053,Jokes/Memes,1.0,590.0.0,1,2.0.0,26.0,19:,Afternoon,6.0.0,4.0.:,/Habit,Smrtphone,Android,5:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,781
782,32.0-,Fmle,xGermany,$48454.000,False,True,job:Cashier,rURAL,instagram,20,10.0.0,7063,Gming,1.0,7379.0.0,2,4.0.0,38.0,76:,Afternoon,3.0.0,7.0.:,/Entertainment,Smrtphone,MacOS,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,782
783,54.0-,Mle,Vietnam,$87904.000,True,True,job:Labor/worker,rURAL,tiktok,139,6.0.0,1590,Pranks,12.0,9735.0.0,2,1.0.0,36.0,88:,Night,8.0.0,2.0.:,/Habit,Smrtphone,MacOS,9:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,783
784,38.0-,Mle,Pakistan,$35592.000,False,True,job:labor/worker,uRBAN,instagram,114,18.0.0,9354,Life Hacks,20.0,3056.0.0,7,15.0.0,17.0,69:,Morning,6.0.0,4.0.:,/Habit,Smrtphone,Android,8:00 AM,8.0.0,2.0.0,Atschool,Mobile-Data,784
785,31.0-,Mle,Japan,$42173.000,False,False,job:students,uRBAN,FACEBOOK,36,2.0.0,2521,Jokes/Memes,21.0,2206.0.0,6,25.0.0,3.0,24:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,785
786,19.0-,Mle,xIndia,$53204.000,True,True,job:driver,rURAL,TIKTOK,236,2.0.0,4649,Pranks,15.0,2708.0.0,2,1.0.0,14.0,91:,Evening,8.0.0,2.0.:,/Entertainment,Tablett,Android,2:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,786
787,28.0-,Fmle,Indonesia,$55596.000,True,False,job:labor/worker,uRBAN,instagram,11,10.0.0,5730,Gming,4.0,5981.0.0,8,6.0.0,49.0,48:,Evening,8.0.0,2.0.:,/Entertainment,Tablett,iOS,2:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,787
788,56.0-,Other,xUnited States,$54324.000,True,True,job:Students,rURAL,instagram,110,16.0.0,695,Trends,7.0,5722.0.0,9,7.0.0,13.0,30:,Night,6.0.0,4.0.:,/Boredom,Smrtphone,Android,9:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,788
789,55.0-,Mle,xUnited States,$81202.000,True,False,job:waiting staff,rURAL,instagram,30,12.0.0,7808,Vlogs,16.0,747.0.0,7,19.0.0,41.0,15:,Afternoon,8.0.0,2.0.:,/Entertainment,Smrtphone,iOS,5:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,789
790,51.0-,Mle,United States,$50750.000,True,True,job:Manager,uRBAN,youtube,67,1.0.0,3684,Life Hacks,3.0,8992.0.0,4,12.0.0,27.0,47:,Evening,3.0.0,7.0.:,/Boredom,Smrtphone,Windows,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,790
791,55.0-,Mle,xVietnam,$96112.000,True,False,job:students,rURAL,FACEBOOK,189,8.0.0,6705,Jokes/Memes,7.0,6553.0.0,1,1.0.0,1.0,44:,Night,6.0.0,4.0.:,/Entertainment,Smrtphone,iOS,9:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,791
792,51.0-,Mle,xIndia,$36566.000,False,True,job:Waiting staff,uRBAN,instagram,29,16.0.0,7369,Pranks,29.0,1497.0.0,4,7.0.0,17.0,98:,Morning,6.0.0,4.0.:,/Habit,Smrtphone,iOS,8:00 AM,8.0.0,2.0.0,Atschool,Wi-Fi,792
793,35.0-,Mle,xIndia,$27190.000,False,False,job:students,uRBAN,tiktok,264,18.0.0,1972,Jokes/Memes,24.0,1379.0.0,4,19.0.0,48.0,27:,Evening,3.0.0,7.0.:,/Habit,Smrtphone,Android,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,793
794,47.0-,Mle,Mexico,$58333.000,True,True,job:Labor/worker,uRBAN,INSTAGRAM,47,13.0.0,9696,Jokes/Memes_,22.0,8871.0.0,8,13.0.0,34.0,84:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,794
795,32.0-,Fmle,United States,$21589.000,False,False,job:labor/worker,rURAL,YOUTUBE,157,15.0.0,8056,Comedy,6.0,7360.0.0,4,26.0.0,14.0,64:,Evening,6.0.0,4.0.:,/Entertainment,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,795
796,44.0-,Fmle,India,$45235.000,False,True,job:students,rURAL,facebook,34,12.0.0,4219,Life Hacks,16.0,3770.0.0,4,12.0.0,17.0,41:,Afternoon,6.0.0,4.0.:,/Boredom,Smrtphone,iOS,5:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,796
797,51.0-,Other,xPakistan,$20159.000,False,False,job:students,uRBAN,YOUTUBE,130,8.0.0,1869,Jokes/Memes,24.0,3342.0.0,2,12.0.0,3.0,96:,Night,8.0.0,2.0.:,/Boredom,Smrtphone,Windows,9:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,797
798,55.0-,Fmle,Brazil,$32145.000,False,True,job:waiting staff,rURAL,YOUTUBE,35,10.0.0,1672,Gming,8.0,9088.0.0,7,22.0.0,34.0,68:,Night,8.0.0,2.0.:,/Habit,Smrtphone,iOS,9:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,798
799,50.0-,Mle,Brazil,$51921.000,True,False,job:Students,rURAL,youtube,178,14.0.0,9275,ASMR,23.0,1546.0.0,4,13.0.0,40.0,5:,Morning,6.0.0,4.0.:,/Procrastination,Smrtphone,Android,8:00 AM,8.0.0,2.0.0,Athome,Mobile-Data,799
800,41.0-,Mle,xIndia,$36237.000,False,True,job:driver,rURAL,TIKTOK,234,5.0.0,1729,Life Hacks,22.0,3126.0.0,6,28.0.0,25.0,53:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,800
801,32.0-,Mle,Vietnam,$28244.000,False,False,job:Manager,rURAL,FACEBOOK,10,18.0.0,7633,Jokes/Memes,6.0,5889.0.0,3,14.0.0,2.0,8:,Afternoon,8.0.0,2.0.:,/Habit,Tablett,MacOS,5:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,801
802,47.0-,Mle,Japan,$34743.000,False,True,job:Students,uRBAN,FACEBOOK_,270,19.0.0,6404,Life Hacks,10.0,6208.0.0,7,22.0.0,34.0,22:,Evening,8.0.0,2.0.:,/Boredom,Smrtphone,Android,2:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,802
803,59.0-,Fmle,xIndia,$66101.000,True,True,job:Waiting staff,rURAL,tiktok,22,15.0.0,6093,Entertainment,16.0,8875.0.0,6,12.0.0,26.0,7:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,MacOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,803
804,nan-,Fmle,xUnited States,$76378.000,True,True,job:labor/worker,uRBAN,facebook,57,6.0.0,2143,Entertainment,11.0,1295.0.0,3,20.0.0,31.0,22:,Morning,8.0.0,2.0.:,/Entertainment,Smrtphone,Windows,8:00 AM,10.0.0,0.0.0,Commuting,Mobile-Data,804
805,22.0-,Fmle,xPhilippines,$91126.000,True,True,job:Students,rURAL,YOUTUBE,103,11.0.0,9341,Life Hacks,13.0,1385.0.0,4,12.0.0,9.0,46:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,805
806,46.0-,Mle,United States,$76071.000,True,False,job:students,rURAL,FACEBOOK,270,11.0.0,6185,ASMR,29.0,942.0.0,5,27.0.0,30.0,30:,Evening,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,806
807,21.0-,Fmle,xMexico,$91121.000,True,True,job:Engineer,rURAL,tiktok,287,18.0.0,6011,Jokes/Memes,6.0,3280.0.0,9,6.0.0,20.0,16:,Afternoon,8.0.0,2.0.:,/Entertainment,Tablett,Android,5:00 PM,10.0.0,0.0.0,Commuting,Mobile-Data,807
808,27.0-,Other,Mexico,$94763.000,True,False,job:labor/worker,rURAL,YOUTUBE,214,18.0.0,254,Pranks_,24.0,1033.0.0,6,27.0.0,21.0,79:,Evening,3.0.0,7.0.:,/Procrastination,Computer,Android,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,808
809,34.0-,Mle,Brazil,$32237.000,False,True,job:artist,rURAL,TIKTOK,194,10.0.0,4103,Life Hacks,1.0,2786.0.0,4,10.0.0,29.0,5:,Evening,3.0.0,7.0.:,/Procrastination,Computer,iOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,809
810,27.0-,Mle,xBrazil,$35649.000,False,False,job:Labor/worker,uRBAN,INSTAGRAM,184,2.0.0,3543,Gming,21.0,2233.0.0,7,20.0.0,25.0,67:,Evening,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,2:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,810
811,34.0-,Mle,xVietnam,$57713.000,True,True,job:Manager,rURAL,YOUTUBE,78,9.0.0,2776,Pranks_,19.0,1620.0.0,2,29.0.0,38.0,23:,Evening,3.0.0,7.0.:,/Entertainment,Tablett,iOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,811
812,37.0-,Mle,Germany,$93463.000,True,False,job:Waiting staff,rURAL,YOUTUBE,113,14.0.0,7679,Pranks,12.0,3535.0.0,4,24.0.0,44.0,61:,Evening,6.0.0,4.0.:,/Boredom,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,812
813,41.0-,Mle,xIndonesia,$65409.000,True,True,job:labor/worker,rURAL,facebook,255,19.0.0,6213,Gming,24.0,3205.0.0,5,9.0.0,25.0,74:,Night,8.0.0,2.0.:,/Entertainment,Smrtphone,Android,9:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,813
814,22.0-,Other,Indonesia,$68766.000,True,False,job:driver,rURAL,youtube,170,10.0.0,4638,Gming,27.0,2882.0.0,4,2.0.0,9.0,5:,Evening,3.0.0,7.0.:,/Boredom,Computer,Android,2:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,814
815,51.0-,Fmle,xGermany,$66154.000,True,True,job:waiting staff,uRBAN,tiktok,209,4.0.0,6035,Jokes/Memes,6.0,170.0.0,4,7.0.0,39.0,23:,Evening,8.0.0,2.0.:,/Habit,Smrtphone,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,815
816,23.0-,Fmle,Japan,$27016.000,False,False,job:Labor/worker,rURAL,FACEBOOK,225,6.0.0,8458,Jokes/Memes,18.0,8140.0.0,9,9.0.0,44.0,79:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,816
817,19.0-,Mle,xIndonesia,$99563.000,True,True,job:artist,uRBAN,INSTAGRAM,221,14.0.0,6477,Vlogs,13.0,9745.0.0,2,25.0.0,26.0,82:,Night,8.0.0,2.0.:,/Boredom,Smrtphone,Windows,9:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,817
818,30.0-,Mle,xVietnam,$68688.000,True,False,job:Labor/worker,uRBAN,tiktok,25,4.0.0,3149,Jokes/Memes,7.0,3897.0.0,6,12.0.0,37.0,25:,Afternoon,6.0.0,4.0.:,/Entertainment,Smrtphone,Android,5:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,818
819,60.0-,Fmle,xPhilippines,$74238.000,True,True,job:labor/worker,uRBAN,INSTAGRAM,214,15.0.0,3360,Life Hacks,23.0,9787.0.0,8,5.0.0,16.0,8:,Morning,3.0.0,7.0.:,/Habit,Smrtphone,Windows,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,819
820,60.0-,Mle,Philippines,$78608.000,True,False,job:waiting staff,rURAL,instagram,48,16.0.0,1005,Jokes/Memes,13.0,9815.0.0,8,1.0.0,37.0,95:,Night,3.0.0,7.0.:,/Procrastination,Smrtphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,820
821,28.0-,Fmle,xIndia,$51897.000,True,True,job:Driver,rURAL,INSTAGRAM,98,7.0.0,4718,Trends_,21.0,4122.0.0,7,22.0.0,12.0,21:,Afternoon,3.0.0,7.0.:,/Boredom,Tablett,Android,5:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,821
822,64.0-,Fmle,xIndia,$70961.000,True,False,job:Teacher,rURAL,YOUTUBE,265,17.0.0,3272,Jokes/Memes,8.0,5109.0.0,4,15.0.0,24.0,2:,Afternoon,3.0.0,7.0.:,/Boredom,Smrtphone,Android,5:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,822
823,40.0-,Mle,Philippines,$88703.000,True,True,job:labor/worker,rURAL,TIKTOK,263,19.0.0,210,Gming,21.0,9283.0.0,7,8.0.0,26.0,22:,Night,3.0.0,7.0.:,/Entertainment,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,823
824,33.0-,Fmle,xUnited States,$64757.000,True,True,job:Waiting staff,uRBAN,TIKTOK,225,19.0.0,9080,Gming,17.0,2837.0.0,6,1.0.0,20.0,72:,Afternoon,3.0.0,7.0.:,/Habit,Tablett,Android,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,824
825,48.0-,Other,United States,$46917.000,False,True,job:Students,uRBAN,youtube,181,17.0.0,5540,Comedy_,9.0,8599.0.0,6,18.0.0,9.0,87:,Evening,6.0.0,4.0.:,/Habit,Smrtphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,825
826,28.0-,Mle,Germany,$42736.000,False,True,job:Students,rURAL,FACEBOOK,146,6.0.0,154,Vlogs,20.0,5228.0.0,2,13.0.0,23.0,96:,Night,3.0.0,7.0.:,/Boredom,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,826
827,33.0-,Other,India,$47990.000,False,False,job:Waiting staff,uRBAN,instagram,187,11.0.0,3594,ASMR,13.0,4169.0.0,8,29.0.0,39.0,72:,Evening,3.0.0,7.0.:,/Habit,Tablett,Android,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,827
828,25.0-,Other,xIndia,$82551.000,True,True,job:Engineer,uRBAN,tiktok,86,16.0.0,8607,Pranks,2.0,6721.0.0,8,1.0.0,29.0,68:,Evening,3.0.0,7.0.:,/Boredom,Smrtphone,iOS,2:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,828
829,21.0-,Mle,xBrazil,$78161.000,True,False,job:Labor/worker,rURAL,YOUTUBE,197,8.0.0,1285,Pranks,4.0,679.0.0,7,5.0.0,31.0,64:,Night,8.0.0,2.0.:,/Boredom,Smrtphone,Android,9:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,829
830,57.0-,Other,Mexico,$99623.000,True,True,job:labor/worker,uRBAN,INSTAGRAM,24,11.0.0,3149,Vlogs,29.0,7429.0.0,9,18.0.0,19.0,94:,Afternoon,9.0.0,1.0.:,/Habit,Smrtphone,MacOS,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,830
831,21.0-,Fmle,xVietnam,$42440.000,False,False,job:waiting staff,rURAL,FACEBOOK,223,7.0.0,769,Jokes/Memes,25.0,5487.0.0,8,16.0.0,20.0,19:,Afternoon,8.0.0,2.0.:,/Procrastination,Smrtphone,Android,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,831
832,42.0-,Fmle,Philippines,$55205.000,True,True,job:students,uRBAN,FACEBOOK,217,19.0.0,9175,Vlogs,2.0,236.0.0,9,26.0.0,23.0,87:,Night,6.0.0,4.0.:,/Habit,Smrtphone,Android,9:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,832
833,20.0-,Fmle,Indonesia,$75103.000,True,False,job:students,rURAL,INSTAGRAM,178,10.0.0,5608,Entertainment,4.0,6804.0.0,9,10.0.0,43.0,82:,Night,3.0.0,7.0.:,/Habit,Smrtphone,MacOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,833
834,49.0-,Mle,xGermany,$90812.000,True,True,job:Driver,rURAL,FACEBOOK,289,9.0.0,3203,Jokes/Memes,18.0,2423.0.0,6,4.0.0,27.0,53:,Evening,8.0.0,2.0.:,/Boredom,Tablett,Android,2:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,834
835,20.0-,Other,xUnited States,$61627.000,True,False,job:Labor/worker,rURAL,TIKTOK,155,4.0.0,2788,Trends,5.0,1032.0.0,2,1.0.0,30.0,93:,Evening,6.0.0,4.0.:,/Entertainment,Tablett,Android,2:00 PM,8.0.0,2.0.0,Commuting,Wi-Fi,835
836,44.0-,Mle,Philippines,$39008.000,False,True,job:engineer,rURAL,TIKTOK,272,15.0.0,2211,Entertainment,19.0,6339.0.0,7,23.0.0,21.0,87:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,836
837,46.0-,Fmle,xIndia,$91274.000,True,False,job:waiting staff,rURAL,TIKTOK,13,13.0.0,9231,Gming,10.0,2940.0.0,3,8.0.0,44.0,97:,Morning,3.0.0,7.0.:,/Boredom,Tablett,Android,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,837
838,49.0-,Other,xMexico,$52402.000,True,True,job:students,rURAL,facebook,99,2.0.0,7400,Jokes/Memes,18.0,5409.0.0,7,5.0.0,35.0,52:,Evening,3.0.0,7.0.:,/Habit,Computer,iOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,838
839,36.0-,Other,India,$73384.000,True,False,job:students,rURAL,TIKTOK,69,2.0.0,6339,Life Hacks,25.0,3132.0.0,9,2.0.0,49.0,47:,Night,3.0.0,7.0.:,/Habit,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,839
840,38.0-,Mle,Indonesia,$25793.000,False,True,job:teacher,rURAL,YOUTUBE,25,16.0.0,8734,Pranks,21.0,7080.0.0,2,24.0.0,7.0,82:,Evening,8.0.0,2.0.:,/Habit,Tablett,iOS,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,840
841,22.0-,Mle,India,$25571.000,False,False,job:manager,uRBAN,tiktok,236,9.0.0,359,Jokes/Memes,10.0,4942.0.0,6,17.0.0,22.0,54:,Evening,3.0.0,7.0.:,/Boredom,Tablett,iOS,2:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,841
842,35.0-,Fmle,Brazil,$36209.000,False,True,job:Students,rURAL,tiktok,38,13.0.0,850,Jokes/Memes,5.0,6961.0.0,6,7.0.0,10.0,44:,Morning,3.0.0,7.0.:,/Entertainment,Smrtphone,Windows,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,842
843,45.0-,Mle,United States,$63148.000,True,False,job:Waiting staff,rURAL,facebook,160,3.0.0,7499,Trends,17.0,7730.0.0,9,17.0.0,23.0,97:,Afternoon,8.0.0,2.0.:,/Entertainment,Tablett,Windows,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,843
844,59.0-,Mle,Brazil,$22224.000,False,True,job:students,rURAL,tiktok,254,9.0.0,4523,Life Hacks,22.0,633.0.0,9,28.0.0,15.0,7:,Evening,3.0.0,7.0.:,/Habit,Tablett,Windows,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,844
845,39.0-,Mle,xVietnam,$68695.000,True,True,job:Engineer,uRBAN,instagram,279,13.0.0,2545,Pranks,13.0,6822.0.0,5,6.0.0,30.0,92:,Night,3.0.0,7.0.:,/Habit,Tablett,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,845
846,38.0-,Mle,Japan,$52441.000,True,True,job:Students,rURAL,youtube,88,2.0.0,1832,Jokes/Memes,23.0,4103.0.0,5,29.0.0,34.0,1:,Evening,8.0.0,2.0.:,/Entertainment,Smrtphone,MacOS,2:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,846
847,23.0-,Fmle,xUnited States,$59129.000,True,True,job:Waiting staff,rURAL,facebook,298,8.0.0,1473,Entertainment,17.0,9584.0.0,9,22.0.0,13.0,63:,Evening,8.0.0,2.0.:,/Entertainment,Smrtphone,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,847
